,interaction,features,odds,p,is_significant,q,log_o,log_q
41430,CHEBI:14737:-,IPR013752,15000.0,0.0002961208172928714,True,0.002579910146904899,4.176091259055681,2.588395419378986
41431,CHEBI:14737:-,IPR015813,136.79591836734693,0.014752324294237775,True,0.0336594797175225,2.1360731393652124,1.4728926013000443
41433,CHEBI:14737:-,IPR040442,172.12820512820514,0.011810629487605095,True,0.029702507268663067,2.2358520401584214,1.5272068891681232
41434,CHEBI:15343:+,IPR015590,121.76363636363637,0.01651523636554269,True,0.0359319322007757,2.085517609441936,1.4445194284515603
41435,CHEBI:15343:+,IPR016160,156.02325581395348,0.01298783361342315,True,0.03120744684174721,2.1931893362962827,1.5057417605848156
41436,CHEBI:15343:+,IPR016161,119.57142857142857,0.01680890156802965,True,0.036470825883484055,2.077627417979003,1.4380544019568886
41437,CHEBI:15343:+,IPR016163,121.76363636363637,0.01651523636554269,True,0.0359319322007757,2.085517609441936,1.4445194284515603
41438,CHEBI:14737:-,IPR003710,15000.0,0.0002961208172928714,True,0.002579910146904899,4.176091259055681,2.588395419378986
41439,CHEBI:15343:+,IPR029510,149.04444444444445,0.013576172574644505,True,0.0320424240151384,2.1733157925653077,1.4942746368893667
41441,CHEBI:15343:-,IPR000299,54.17741935483871,0.023473132379681655,True,0.04500487202737891,1.7338183143434105,1.346740468889689
41442,CHEBI:15343:-,IPR000306,108.38709677419355,0.01414864667745742,True,0.032847008549663624,2.0349775835555715,1.4835041764704515
41448,CHEBI:14737:-,IPR008927,131.3921568627451,0.015340137052254278,True,0.03449773423012436,2.1185694418379786,1.4622094279315923
41449,CHEBI:14737:-,IPR003700,15000.0,0.0002961208172928714,True,0.002579910146904899,4.176091259055681,2.588395419378986
41450,CHEBI:14648:-,IPR012137,204.21212121212122,0.007089552050909969,True,0.021750516245756742,2.3100815164938147,1.6625304306623219
41451,CHEBI:14648:-,IPR018506,76.52272727272727,0.015886695243033128,True,0.03509555341968747,1.8837904399019012,1.4547479048340042
41456,CHEBI:14648:-,IPR016471,612.8181818181819,0.003550555690254932,True,0.014537136803524312,2.7873316419805665,1.8375211225607018
41457,CHEBI:14648:-,IPR017437,76.52272727272727,0.015886695243033128,True,0.03509555341968747,1.8837904399019012,1.4547479048340042
41462,CHEBI:14648:-,IPR045094,306.3636363636364,0.005321496645773488,True,0.01822937380002076,2.4862372157131136,1.7392282496042932
41465,CHEBI:14648:-,IPR027281,15000.0,0.0017767249037539956,True,0.00936780348966067,4.176091259055681,2.0283622281247555
41466,CHEBI:14648:-,IPR036068,61.2,0.019385502850092023,True,0.03948598686799379,1.7867514221455612,1.4035570032513192
41467,CHEBI:14648:-,IPR036374,153.13636363636363,0.008854726180601322,True,0.024678960356562526,2.185078330158914,1.6076731396516912
41468,CHEBI:14648:-,IPR036400,68.01010101010101,0.017637526919447446,True,0.037437735910095464,1.8325734198703956,1.4266904235953646
41470,CHEBI:14648:-,IPR041525,153.13636363636363,0.008854726180601322,True,0.024678960356562526,2.185078330158914,1.6076731396516912
41471,CHEBI:14648:-,IPR041529,612.8181818181819,0.003550555690254932,True,0.014537136803524312,2.7873316419805665,1.8375211225607018
41474,CHEBI:11814:-,IPR002044,70.13541666666667,0.017200403303394247,True,0.03709731489519566,1.845937381428377,1.4306575234954921
41476,CHEBI:11814:-,IPR019734,52.5703125,0.022439661068557368,True,0.043673141501102845,1.7207405586547617,1.3597855672377421
41477,CHEBI:11814:-,IPR022778,168.5,0.007971615635613832,True,0.023360717261924315,2.2265999052073573,1.6315138268801173
41478,CHEBI:11814:-,IPR023074,843.0,0.002663508746220188,True,0.012203849327157196,2.9258275746247424,1.913503162942786
41479,CHEBI:11814:-,IPR023076,843.0,0.002663508746220188,True,0.012203849327157196,2.9258275746247424,1.913503162942786
41480,CHEBI:11814:-,IPR023282,843.0,0.002663508746220188,True,0.012203849327157196,2.9258275746247424,1.913503162942786
41481,CHEBI:11814:-,IPR025583,15000.0,0.0013325436778196546,True,0.007747483864980666,4.176091259055681,2.11083931955556
41482,CHEBI:11814:-,IPR028375,60.098214285714285,0.019823143844796998,True,0.04015221126800025,1.7788615678865642,1.3962905322023362
41483,CHEBI:11814:-,IPR028783,93.55555555555556,0.01325459543994756,True,0.03157605769680973,1.9710695820603246,1.5006420930546744
41484,CHEBI:11814:-,IPR028797,84.1875,0.014571426495859434,True,0.03352945106585887,1.9252476130670608,1.4745735566522986
41485,CHEBI:11814:-,IPR029023,105.265625,0.011936200451668941,True,0.029917570095954988,2.0222865733687914,1.5240736827585326
41487,CHEBI:11814:-,IPR032270,64.73076923076923,0.018512552297557962,True,0.03853042888199025,1.8111107680050058,1.4141961568306245
41488,CHEBI:11814:-,IPR032675,93.55555555555556,0.01325459543994756,True,0.03157605769680973,1.9710695820603246,1.5006420930546744
41489,CHEBI:11814:-,IPR034831,210.65625,0.006646948653488107,True,0.020942362595694868,2.3235743488188856,1.678974325312674
41491,CHEBI:11814:-,IPR039137,84.1875,0.014571426495859434,True,0.03352945106585887,1.9252476130670608,1.4745735566522986
41492,CHEBI:11814:-,IPR039148,120.32142857142857,0.010616239906179662,True,0.02761075190029111,2.080342979638901,1.5589217664248058
41493,CHEBI:11814:-,IPR041753,280.9166666666667,0.00532070959960557,True,0.01822937380002076,2.448577506473347,1.7392282496042932
41494,CHEBI:11814:-,IPR042942,210.65625,0.006646948653488107,True,0.020942362595694868,2.3235743488188856,1.678974325312674
41495,CHEBI:11814:-,IPR043587,168.5,0.007971615635613832,True,0.023360717261924315,2.2265999052073573,1.6315138268801173
41496,CHEBI:11814:-,IPR045101,140.39583333333334,0.009294712176710627,True,0.025491377318890427,2.147354218996115,1.593606698629043
41499,CHEBI:11814:-,IPR017361,168.5,0.007971615635613832,True,0.023360717261924315,2.2265999052073573,1.6315138268801173
41502,CHEBI:11814:-,IPR002202,843.0,0.002663508746220188,True,0.012203849327157196,2.9258275746247424,1.913503162942786
41503,CHEBI:11814:-,IPR003591,140.39583333333334,0.009294712176710627,True,0.025491377318890427,2.147354218996115,1.593606698629043
41504,CHEBI:11814:-,IPR003595,93.55555555555556,0.01325459543994756,True,0.03157605769680973,1.9710695820603246,1.5006420930546744
41505,CHEBI:11814:-,IPR004554,843.0,0.002663508746220188,True,0.012203849327157196,2.9258275746247424,1.913503162942786
41507,CHEBI:11814:-,IPR008425,210.65625,0.006646948653488107,True,0.020942362595694868,2.3235743488188856,1.678974325312674
41508,CHEBI:11814:-,IPR009023,843.0,0.002663508746220188,True,0.012203849327157196,2.9258275746247424,1.913503162942786
41509,CHEBI:11814:-,IPR009029,843.0,0.002663508746220188,True,0.012203849327157196,2.9258275746247424,1.913503162942786
41511,CHEBI:11814:-,IPR016278,140.39583333333334,0.009294712176710627,True,0.025491377318890427,2.147354218996115,1.593606698629043
41514,CHEBI:11814:-,IPR012008,843.0,0.002663508746220188,True,0.012203849327157196,2.9258275746247424,1.913503162942786
41515,CHEBI:11814:-,IPR013078,56.083333333333336,0.021132179563056453,True,0.041717101596491356,1.748833818176352,1.3796858729295178
41516,CHEBI:11814:-,IPR013235,280.9166666666667,0.00532070959960557,True,0.01822937380002076,2.448577506473347,1.7392282496042932
41518,CHEBI:11814:-,IPR013784,76.52272727272727,0.015886695243082182,True,0.03509555341968747,1.8837904399019012,1.4547479048340042
41519,CHEBI:11814:-,IPR014020,105.265625,0.011936200451668941,True,0.029917570095954988,2.0222865733687914,1.5240736827585326
41520,CHEBI:11814:-,IPR014876,168.5,0.007971615635613832,True,0.023360717261924315,2.2265999052073573,1.6315138268801173
41521,CHEBI:11814:-,IPR045204,210.65625,0.006646948653488107,True,0.020942362595694868,2.3235743488188856,1.678974325312674
41522,CHEBI:11909:-,IPR018170,210.0,0.009748834032478544,True,0.02614679640378677,2.322219294733919,1.5825815148038915
41523,CHEBI:11909:-,IPR020471,231.82758620689654,0.008864549654937786,True,0.024678960356562526,2.3651651133557676,1.6076731396516912
41525,CHEBI:14336:+,IPR013078,56.083333333333336,0.021132179563056453,True,0.041717101596491356,1.748833818176352,1.3796858729295178
41526,CHEBI:14336:+,IPR013079,843.0,0.002663508746220188,True,0.012203849327157196,2.9258275746247424,1.913503162942786
41530,CHEBI:14336:+,IPR041720,421.4375,0.003992896841783769,True,0.01581032767966273,2.6247331770207154,1.8010591289296116
41531,CHEBI:14336:-,IPR000056,15000.0,0.007106899615044287,True,0.02175192087251504,4.176091259055681,1.6625023852611498
41535,CHEBI:14336:+,IPR003094,843.0,0.002663508746220188,True,0.012203849327157196,2.9258275746247424,1.913503162942786
41537,CHEBI:14336:-,IPR004570,15000.0,0.007106899615044287,True,0.02175192087251504,4.176091259055681,1.6625023852611498
41540,CHEBI:14336:-,IPR005477,142.6595744680851,0.014164336135000987,True,0.032847008549663624,2.1543009242519005,1.4835041764704515
41545,CHEBI:14336:+,IPR006411,843.0,0.002663508746220188,True,0.012203849327157196,2.9258275746247424,1.913503162942786
41546,CHEBI:14336:+,IPR002915,120.32142857142857,0.010616239906179662,True,0.02761075190029111,2.080342979638901,1.5589217664248058
41547,CHEBI:11909:-,IPR023210,231.82758620689654,0.008864549654937786,True,0.024678960356562526,2.3651651133557676,1.6076731396516912
41548,CHEBI:1387:-,IPR011032,197.58823529411765,0.010338137699435222,True,0.027252877647064733,2.2957610824633905,1.5645876335613556
41549,CHEBI:11909:-,IPR036812,224.06666666666666,0.009159354964419273,True,0.025324671852640767,2.350377253413796,1.5964561733521114
41550,CHEBI:12755:-,IPR010313,15000.0,0.0008883624518800765,True,0.005841845657900462,4.176091259055681,2.233449921311051
41551,CHEBI:12755:-,IPR013652,15000.0,0.0008883624518800765,True,0.005841845657900462,4.176091259055681,2.233449921311051
41552,CHEBI:12755:-,IPR015938,15000.0,0.0008883624518800765,True,0.005841845657900462,4.176091259055681,2.233449921311051
41553,CHEBI:12755:-,IPR016181,15000.0,0.005922416345867187,True,0.019700810340780833,4.176091259055681,1.7055159099149708
41554,CHEBI:13332:-,IPR001509,187.25,0.007235645911117379,True,0.022116747607336246,2.272421826371504,1.6552787381286203
41555,CHEBI:13332:-,IPR033890,1124.3333333333333,0.0020719248655574163,True,0.010507208509701167,3.0508950864695388,1.978512649324834
41556,CHEBI:1387:-,IPR000863,421.0,0.0050280902583955565,True,0.01789844617750393,2.6242820958356683,1.7471846699042726
41557,CHEBI:1387:-,IPR002328,354.36842105263156,0.005914084796154405,True,0.019686871831304797,2.5494550135151166,1.7058232861133287
41558,CHEBI:1387:-,IPR013149,224.06666666666666,0.009159354964419273,True,0.025324671852640767,2.350377253413796,1.5964561733521114
41559,CHEBI:14336:+,IPR001345,93.55555555555556,0.01325459543994756,True,0.03157605769680973,1.9710695820603246,1.5006420930546744
41560,CHEBI:1387:-,IPR013154,231.82758620689654,0.008864549654937786,True,0.024678960356562526,2.3651651133557676,1.6076731396516912
41561,CHEBI:1387:-,IPR020843,305.90909090909093,0.006799684681541415,True,0.02133485806999839,2.485592383401771,1.6709102419362156
41564,CHEBI:1387:-,IPR045306,2249.6666666666665,0.001184220167602321,True,0.007090980786859838,3.3521181734217267,2.1492936913525895
41565,CHEBI:13941:-,IPR000634,15000.0,0.0025170269469935494,True,0.01187711835450711,4.176091259055681,1.9252889157977933
41566,CHEBI:13941:-,IPR001926,15000.0,0.005034053893987126,True,0.01789844617750393,4.176091259055681,1.7471846699042726
41567,CHEBI:13941:-,IPR036052,15000.0,0.005034053893987126,True,0.01789844617750393,4.176091259055681,1.7471846699042726
41568,CHEBI:14336:+,IPR000771,168.5,0.007971615635613832,True,0.023360717261924315,2.2265999052073573,1.6315138268801173
41569,CHEBI:15346:-,IPR023780,15000.0,0.02354160497482689,True,0.04505708821001705,4.176091259055681,1.3462368777516107
41570,CHEBI:15346:-,IPR024761,15000.0,0.02354160497482689,True,0.04505708821001705,4.176091259055681,1.3462368777516107
41587,CHEBI:15366:+,IPR000323,95.94285714285714,0.015907786249912906,True,0.03509555341968747,1.9820126474517543,1.4547479048340042
41592,CHEBI:15366:+,IPR000945,191.9142857142857,0.010632723757969394,True,0.02761075190029111,2.283107303948417,1.5589217664248058
41593,CHEBI:15366:+,IPR001117,63.95238095238095,0.02115550061727422,True,0.041717101596491356,1.805856717934796,1.3796858729295178
41601,CHEBI:15355:+,IPR002498,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
41602,CHEBI:15355:+,IPR011009,79.38095238095238,0.025013724035729275,True,0.04690793403422001,1.899716305094086,1.3287536942601808
41603,CHEBI:15355:+,IPR023610,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
41604,CHEBI:15355:+,IPR027484,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
41605,CHEBI:15355:-,IPR000172,73.98901098901099,0.016471431640126568,True,0.03592241764332052,1.8691672221468518,1.4446344422213224
41607,CHEBI:15355:-,IPR000997,103.61538461538461,0.012377360383850702,True,0.030489660882878394,2.015424243416149,1.515847405989282
41608,CHEBI:15355:-,IPR014788,103.61538461538461,0.012377360383850702,True,0.030489660882878394,2.015424243416149,1.515847405989282
41609,CHEBI:15355:-,IPR001613,129.53846153846155,0.010324395728291124,True,0.027252877647064733,2.112398734856794,1.5645876335613556
41611,CHEBI:15355:-,IPR002937,51.76923076923077,0.022582998729199125,True,0.04373375812398349,1.71407171191714,1.3591832013109806
41612,CHEBI:15355:-,IPR007521,518.3846153846154,0.004141701068332949,True,0.016002446342456556,2.7146521040648657,1.7958136203555182
41613,CHEBI:15355:-,IPR007867,73.98901098901099,0.016471431640126568,True,0.03592241764332052,1.8691672221468518,1.4446344422213224
41614,CHEBI:15355:-,IPR011264,518.3846153846154,0.004141701068332949,True,0.016002446342456556,2.7146521040648657,1.7958136203555182
41615,CHEBI:15355:-,IPR011533,172.74358974358975,0.00826746899732276,True,0.02374566765870759,2.2374019403261793,1.624415614819969
41616,CHEBI:15355:-,IPR012132,86.33333333333333,0.014426370009678526,True,0.03330418731150691,1.9361785093615893,1.4775011595280445
41617,CHEBI:15355:-,IPR014472,64.73076923076923,0.018512552297573988,True,0.03853042888199025,1.8111107680050058,1.4141961568306245
41625,CHEBI:15366:+,IPR008977,95.94285714285714,0.015907786249912906,True,0.03509555341968747,1.9820126474517543,1.4547479048340042
41626,CHEBI:15366:+,IPR010025,15000.0,0.005330174711299847,True,0.01822937380002076,4.176091259055681,1.7392282496042932
41627,CHEBI:15366:+,IPR010085,15000.0,0.005330174711299847,True,0.01822937380002076,4.176091259055681,1.7392282496042932
41629,CHEBI:15366:+,IPR011206,95.94285714285714,0.015907786249912906,True,0.03509555341968747,1.9820126474517543,1.4547479048340042
41630,CHEBI:15366:+,IPR011343,47.957142857142856,0.02637600461423276,True,0.048414532623335574,1.6808533012337556,1.3150242563148216
41631,CHEBI:15366:+,IPR011706,95.94285714285714,0.015907786249912906,True,0.03509555341968747,1.9820126474517543,1.4547479048340042
41632,CHEBI:15366:+,IPR011707,63.95238095238095,0.02115550061727422,True,0.041717101596491356,1.805856717934796,1.3796858729295178
41634,CHEBI:15366:+,IPR011904,15000.0,0.005330174711299847,True,0.01822937380002076,4.176091259055681,1.7392282496042932
41638,CHEBI:15366:+,IPR012782,15000.0,0.005330174711299847,True,0.01822937380002076,4.176091259055681,1.7392282496042932
41647,CHEBI:15366:+,IPR002355,95.94285714285714,0.015907786249912906,True,0.03509555341968747,1.9820126474517543,1.4547479048340042
41650,CHEBI:15366:+,IPR002913,63.95238095238095,0.02115550061727422,True,0.041717101596491356,1.805856717934796,1.3796858729295178
41652,CHEBI:15366:+,IPR003702,191.9142857142857,0.010632723757969394,True,0.02761075190029111,2.283107303948417,1.5589217664248058
41654,CHEBI:15366:+,IPR003781,47.957142857142856,0.02637600461423276,True,0.048414532623335574,1.6808533012337556,1.3150242563148216
41656,CHEBI:15366:+,IPR004789,95.94285714285714,0.015907786249912906,True,0.03509555341968747,1.9820126474517543,1.4547479048340042
41659,CHEBI:15366:+,IPR005000,63.95238095238095,0.02115550061727422,True,0.041717101596491356,1.805856717934796,1.3796858729295178
41660,CHEBI:15366:+,IPR005018,191.9142857142857,0.010632723757969394,True,0.02761075190029111,2.283107303948417,1.5589217664248058
41661,CHEBI:15366:+,IPR005519,15000.0,0.005330174711299847,True,0.01822937380002076,4.176091259055681,1.7392282496042932
41664,CHEBI:15366:+,IPR005863,15000.0,0.005330174711299847,True,0.01822937380002076,4.176091259055681,1.7392282496042932
41669,CHEBI:15354:-,IPR041074,15000.0,0.004589872668057839,True,0.017132289961447295,4.176091259055681,1.7661845838440617
41670,CHEBI:15354:-,IPR040742,15000.0,0.004589872668057839,True,0.017132289961447295,4.176091259055681,1.7661845838440617
41671,CHEBI:15354:+,IPR000542,57.52991452991453,0.020549738994188382,True,0.040972202824815444,1.7598937288105843,1.3875106860604234
41672,CHEBI:15354:+,IPR002213,83.14814814814815,0.01471752413478282,True,0.03362090514784933,1.9198525811803546,1.4733905985876643
41673,CHEBI:15354:+,IPR002591,53.41269841269841,0.02200292929226835,True,0.04299285738179849,1.727644519106414,1.3666036899397702
41674,CHEBI:15354:+,IPR002901,15000.0,0.0014806040864740186,True,0.008338729959106932,4.176091259055681,2.0789000901000834
41675,CHEBI:15354:+,IPR005135,83.14814814814815,0.01471752413478282,True,0.03362090514784933,1.9198525811803546,1.4733905985876643
